"0002","0CCE0000368","ECCCCE0000393","GM","-1823.000","0.000","0.000","0.000","0.000","0.000","-1823.000","0.000","0.000","-1823.000","0.000","CCE","ADMIN","2014-10-06 17:08:37.95","CCE","ADMIN","2019-06-03 17:28:17.813","true","",""
"0002","0CCE0000369","ECCCCE0000394","GM","-239.000","0.000","0.000","0.000","0.000","0.000","-239.000","0.000","0.000","-239.000","0.000","CCE","ADMIN","2014-10-06 17:08:38.277","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000528","ECCCCE0000606","GM","-4690.000","0.000","0.000","0.000","0.000","0.000","-4690.000","0.000","0.000","-4690.000","0.000","CCE","Admin","2014-12-04 18:19:48.92","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000529","ECCCCE0000607","GM","-396.000","0.000","0.000","0.000","0.000","0.000","-396.000","0.000","0.000","-396.000","0.000","CCE","Admin","2014-12-04 18:19:49.0","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000530","ECCCCE0000608","GM","-605.000","0.000","0.000","0.000","0.000","0.000","-605.000","0.000","0.000","-605.000","0.000","CCE","Admin","2014-12-04 18:19:49.063","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000535","ECCCCE0000613","GM","-244841.000","204500.000","0.000","0.000","0.000","0.000","-244841.000","0.000","0.000","-244841.000","0.000","CCE","Admin","2014-12-04 18:19:49.36","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000549","ECCCCE0000628","GM","-1414.000","0.000","0.000","0.000","0.000","0.000","-1414.000","0.000","0.000","-1414.000","0.000","CCE","Admin","2014-12-18 18:34:04.887","CCE","Admin","2019-06-17 13:36:36.217","true","",""
"0002","0CCE0000550","ECCCCE0000629","GM","-241.000","0.000","0.000","0.000","0.000","0.000","-241.000","0.000","0.000","-241.000","0.000","CCE","Admin","2014-12-18 18:34:04.963","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000551","ECCCCE0000630","GM","-1524.000","0.000","0.000","0.000","0.000","0.000","-1524.000","0.000","0.000","-1524.000","0.000","CCE","Admin","2014-12-18 18:34:05.027","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000569","ECCCCE0000651","GM","-2320.000","25000.000","0.000","0.000","0.000","0.000","-2320.000","0.000","0.000","-2320.000","0.000","CCE","ADMIN","2015-01-08 20:54:13.547","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000570","ECCCCE0000652","GM","-374.000","0.000","0.000","0.000","0.000","0.000","-374.000","0.000","0.000","-374.000","0.000","CCE","ADMIN","2015-01-08 20:54:14.07","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000571","ECCCCE0000653","GM","-63.000","0.000","0.000","0.000","0.000","0.000","-63.000","0.000","0.000","-63.000","0.000","CCE","ADMIN","2015-01-08 20:54:14.68","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000573","ECCCCE0000655","GM","-105.000","0.000","0.000","0.000","0.000","0.000","-105.000","0.000","0.000","-105.000","0.000","CCE","ADMIN","2015-01-08 20:54:15.757","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000714","ECCCCE0000833","GM","-260.000","0.000","0.000","0.000","0.000","0.000","-260.000","0.000","0.000","-260.000","0.000","CCE","ADMIN","2015-01-08 20:55:49.093","CCE","Admin","2019-06-17 13:36:36.887","true","",""
"0002","0CCE0000715","ECCCCE0000834","GM","-61.000","0.000","0.000","0.000","0.000","0.000","-61.000","0.000","0.000","-61.000","0.000","CCE","ADMIN","2015-01-08 20:55:50.037","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000770","ECCCCE0000902","GM","-480.000","0.000","0.000","0.000","0.000","0.000","-480.000","0.000","0.000","-480.000","","CCE","Superadmin","2017-03-02 11:54:58.447","CCE","SYSTEM","2019-06-03 19:20:39.02","true","",""
"0002","0CCE0000771","ECCCCE0000903","GM","-2302.000","0.000","0.000","0.000","0.000","0.000","-2302.000","0.000","0.000","-2302.000","0.000","CCE","ADMIN","2015-02-23 19:04:17.12","CCE","ADMIN","2019-06-03 17:28:17.813","true","",""
"0002","0CCE0000772","ECCCCE0000904","GM","-271.000","0.000","0.000","0.000","0.000","0.000","-271.000","0.000","0.000","-271.000","0.000","CCE","ADMIN","2015-02-23 19:04:17.87","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000778","ECCCCE0000912","GM","-3067.000","72500.000","0.000","0.000","0.000","0.000","-3067.000","0.000","0.000","-3067.000","0.000","CCE","ADMIN","2015-03-17 02:06:36.017","CCE","SYSTEM","2019-06-14 15:46:31.09","true","",""
"0002","0CCE0000779","ECCCCE0000913","GM","-728.000","0.000","0.000","0.000","0.000","0.000","-728.000","0.000","0.000","-728.000","0.000","CCE","ADMIN","2015-03-17 02:06:36.583","CCE","SYSTEM","2019-06-14 15:46:30.997","true","",""
"0002","0CCE0000780","ECCCCE0000914","GM","-117.000","0.000","0.000","0.000","0.000","0.000","-117.000","0.000","0.000","-117.000","0.000","CCE","ADMIN","2015-03-17 02:06:37.09","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000782","ECCCCE0000916","GM","-137.000","0.000","0.000","0.000","0.000","0.000","-137.000","0.000","0.000","-137.000","0.000","CCE","ADMIN","2015-03-17 02:06:38.143","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000818","ECCCCE0000957","NOS","-16448.000","0.000","0.000","0.000","0.000","0.000","-16448.000","0.000","0.000","-16448.000","","CCE","siddhantk","2015-04-17 15:42:39.773","CCE","SYSTEM","2019-06-03 16:41:37.233","true","",""
"0002","0CCE0000835","ECCCCE0000977","GM","-1360.000","143500.000","0.000","0.000","0.000","0.000","-1360.000","0.000","0.000","-1360.000","0.000","CCE","ADMIN","2015-05-13 12:04:08.517","CCE","SYSTEM","2019-06-04 14:42:51.997","true","",""
"0002","0CCE0000836","ECCCCE0000978","GM","-243.000","0.000","0.000","0.000","0.000","0.000","-243.000","0.000","0.000","-243.000","0.000","CCE","ADMIN","2015-05-13 12:04:09.123","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000837","ECCCCE0000979","GM","-43.000","0.000","0.000","0.000","0.000","0.000","-43.000","0.000","0.000","-43.000","0.000","CCE","ADMIN","2015-05-13 12:04:09.63","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000839","ECCCCE0000981","GM","-122.000","0.000","0.000","0.000","0.000","0.000","-122.000","0.000","0.000","-122.000","0.000","CCE","ADMIN","2015-05-13 12:04:10.657","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000916","ECCCCE0001070","GM","-581.000","0.000","0.000","0.000","0.000","0.000","-581.000","0.000","0.000","-581.000","0.000","CCE","ADMIN","2015-08-04 19:05:45.187","CCE","Admin","2019-06-17 13:36:38.03","true","",""
"0002","0CCE0000964","ECCCCE0001125","GM","-278.000","0.000","0.000","0.000","0.000","0.000","-278.000","0.000","0.000","-278.000","0.000","CCE","ADMIN","2015-11-24 19:04:03.947","CCE","Admin","2019-06-17 13:36:38.653","true","",""
"0002","0CCE0000965","ECCCCE0001126","GM","-39.000","0.000","0.000","0.000","0.000","0.000","-39.000","0.000","0.000","-39.000","0.000","CCE","ADMIN","2015-11-24 19:04:04.513","CCE","SYSTEM","2019-06-03 19:20:38.93","true","",""
"0002","0CCE0000967","ECCCCE0001128","GM","-66.000","0.000","0.000","0.000","0.000","0.000","-66.000","0.000","0.000","-66.000","0.000","CCE","ADMIN","2015-11-24 19:04:05.613","CCE","SYSTEM","2019-06-04 14:42:37.32","true","",""
"0002","0CCE0000972","ECCCCE0001135","NOS","-43.000","0.000","0.000","0.000","0.000","0.000","-43.000","0.000","0.000","-43.000","","CCE","siddhantk","2016-01-08 18:55:08.48","CCE","SYSTEM","2019-06-03 16:41:37.233","true","",""
"0002","0CCE0000991","ECCCCE0001157","NOS","-46.000","0.000","0.000","0.000","0.000","0.000","-46.000","0.000","0.000","-46.000","0.000","CCE","Naresh Mahajan","2017-05-20 18:17:44.553","CCE","SYSTEM","2019-06-03 16:41:37.233","true","",""
"0002","0CCE0001008","ECCCCE0001177","GM","-56.000","0.000","0.000","0.000","0.000","0.000","-56.000","0.000","0.000","-56.000","0.000","CCE","ADMIN","2016-08-17 19:03:47.68","CCE","Admin","2019-06-17 13:36:39.233","true","",""
"0002","0CCE0001047","ECCCCE0001224","NOS","-170.000","0.000","0.000","0.000","0.000","0.000","-170.000","0.000","0.000","-170.000","0.000","CCE","darshanar","2017-03-25 10:28:39.003","CCE","SYSTEM","2019-06-03 16:41:37.233","true","",""
"0002","0CCE0001214","ECCCCE0001415","GM","5.000","0.000","0.000","26500.000","0.000","0.000","5.000","0.000","0.000","5.000","0.000","CCE","Admin","2018-05-05 18:01:49.763","CCE","darshanar","2019-06-14 16:03:39.42","true","",""
"0002","0CCE0001215","ECCCCE0001416","GM","5.000","0.000","0.000","0.000","0.000","0.000","5.000","0.000","0.000","5.000","0.000","CCE","Admin","2018-05-05 18:01:50.013","CCE","darshanar","2019-06-14 16:03:39.42","true","",""
"0002","0CCE0001404","ECCCCE0001637","GM","-4.000","0.000","0.000","0.000","0.000","0.000","-4.000","0.000","0.000","-4.000","0.000","CCE","ShaileshN","2018-12-07 13:30:04.523","CCE","SYSTEM","2019-06-03 16:41:39.797","true","",""
"0002","0CCE0001405","ECCCCE0001638","GM","-104.000","0.000","0.000","0.000","0.000","0.000","-104.000","0.000","0.000","-104.000","0.000","CCE","ShaileshN","2018-12-07 13:30:04.897","CCE","Admin","2019-06-17 13:36:39.857","true","",""
"0002","0CCE0006001","ECCCCE0006001","BAG","-28.000","0.000","0.000","0.000","0.000","0.000","-28.000","0.000","0.000","-28.000","","CCE","Admin","2019-05-28 16:35:26.703","CCE","SYSTEM","2019-06-03 16:41:39.797","true","",""
